Unit ID,Recommendation,Make,Model,Year,Total_Miles,Total_Revenue,Total_Repair_Cost,Repair_CPM,Net_Exit_Gain,Projected_Net_Value_10Wks,Ownership,Monthly_Payment,Payoff_Balance,Estimated_Market_Value
Truck 0750,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0753,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0462,"SELL (Low Use, High Value)",FRHT,-,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0756,"SELL (Low Use, High Value)",PETERBILT,579,2019,0.0,0.0,0.0,0.0,45000.0,0.0,Owner Operator Owned,0.0,0.0,45000.0
Truck 0758,"SELL (Low Use, High Value)",Freightliner,TT,2004,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0760,"SELL (Low Use, High Value)",PETERBILT,579,2014,0.0,0.0,0.0,0.0,26900.0,0.0,Owner Operator Owned,0.0,0.0,26900.0
Truck 0561,"SELL (Low Use, High Value)",Western Star,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0557,"SELL (Low Use, High Value)",Western Star,TR,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0764,"SELL (Low Use, High Value)",INTERNATIONAL,Prostar,2015,0.0,0.0,0.0,0.0,22975.0,0.0,Owner Operator Owned,0.0,0.0,22975.0
Truck 0766,"SELL (Low Use, High Value)",freightliner,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0767,"SELL (Low Use, High Value)",Freightliner,Cascadia,2023,0.0,2600.0,0.0,0.0,98900.0,0.0,Rental,0.0,0.0,98900.0
Truck 0768,"SELL (Low Use, High Value)",NHFRHT,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0277,KEEP (Profitable),Kenworth,T680,2025,10731.0,33800.0,4419.32,0.411827415897866,169900.0,21393.18,Lease Purchase,3195.0,0.0,169900.0
Truck 0770,"SELL (Low Use, High Value)",INTERNATIONAL,TR,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0449,"SELL (Low Use, High Value)",FRHT,2019,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0772,INSPECT (Review),VOLVO,TT,2017,14262.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0774,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0457,"SELL (Low Use, High Value)",Volvo,-,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0559,"SELL (Low Use, High Value)",Freightliner,TK,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0417,"SELL (Low Use, High Value)",VOLVO,VN,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0644,"SELL (Low Use, High Value)",Freightliner,PTI,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0779,"SELL (Low Use, High Value)",Freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0782,"SELL (Low Use, High Value)",Freightliner,ca,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0543,"SELL (Low Use, High Value)",Freightliner,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0445,KEEP (Profitable),Peterbilt,579,2025,11678.0,26000.0,462.11,0.03957098818290803,135000.0,16320.39,Operating lease,3687.0,0.0,135000.0
Truck 0070,"SELL (Low Use, High Value)",VOLVO,860,2023,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0761,"SELL (Low Use, High Value)",KENWORTH,T680,2020,0.0,0.0,0.0,0.0,49900.0,0.0,Owner Operator Owned,0.0,0.0,49900.0
Truck 0446,INSPECT (Review),Freightliner,Cascadia,2017,16591.0,0.0,0.0,0.0,25000.0,0.0,Owner operator owned,0.0,0.0,25000.0
Truck 0231,"SELL (Low Use, High Value)",Freightliner,-,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0055,SELL (High Maint),Peterbilt,579,2024,3722.0,57200.0,13114.410000000002,3.523484685652875,134995.0,34335.59,Lease Purchase,3900.0,35000.0,169995.0
Truck 0788,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0789,"SELL (Low Use, High Value)",volvo,TR,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0791,"SELL (Low Use, High Value)",INTERNATIONAL,TR,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0451,INSPECT (Review),Freightliner,Cascadia,2016,5246.0,0.0,0.0,0.0,22500.0,0.0,Owner operator owned,0.0,0.0,22500.0
SPOT-Truck 0454,KEEP (Profitable),Freightliner,Cascadia,2025,29292.0,15600.0,0.0,0.0,57900.0,3404.999999999998,Operating lease,4878.0,0.0,57900.0
Truck 0456,INSPECT (Review),International,TT,2015,4047.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0795,"SELL (Low Use, High Value)",freightliner,TT,1999,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0797,"SELL (Low Use, High Value)",Freightliner,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0679,"SELL (Low Use, High Value)",Freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0801,"SELL (Low Use, High Value)",FRHT,tr,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0803,"SELL (Low Use, High Value)",Freightliner,TT,2008,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0805,"SELL (Low Use, High Value)",freightliner,TT,2003,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0684,"SELL (Low Use, High Value)",KENWORTH,CONSTRUCTION,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0608,"SELL (Low Use, High Value)",International,TT,2010,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0368,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2020,1667.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0530,"SELL (Low Use, High Value)",Freightliner,Cascadia,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner operator owned,0.0,0.0,25000.0
Truck 0716,"SELL (Low Use, High Value)",PETERBILT,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0800,"SELL (Low Use, High Value)",Peterbilt,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0813,"SELL (Low Use, High Value)",volvo,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0815,"SELL (Low Use, High Value)",Peterbilt,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0817,"SELL (Low Use, High Value)",Mack,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0695,"SELL (Low Use, High Value)",Peterbilt,TT,2018,552.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0193,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0107,INSPECT (Review),Freightliner,CASCADIA,2018,13683.0,0.0,0.0,0.0,38900.0,0.0,Owner Operator Owned,0.0,0.0,38900.0
Truck 0820,"SELL (Low Use, High Value)",Freightliner,Cascadia,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner operator owned,0.0,0.0,22500.0
Truck 0483,"SELL (Low Use, High Value)",Freightliner,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0341,"SELL (Low Use, High Value)",Freightliner,Cascadia,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner Operator Owned,0.0,0.0,25000.0
Truck 0821,"SELL (Low Use, High Value)",kenworth,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0824,"SELL (Low Use, High Value)",International,LT625,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0396,KEEP (Profitable),Kenworth,T680,2025,25153.0,54200.0,8836.3,0.3513020315668111,169899.0,35382.774999999994,Lease Purchase,3992.37,1.0,169900.0
Truck 0463,INSPECT (Review),VOLVO,TT,2019,19791.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0827,"SELL (Low Use, High Value)",International,TR,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0773,"SELL (Low Use, High Value)",International,TT,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0832,"SELL (Low Use, High Value)",Freightliner,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0418,"SELL (Low Use, High Value)",KENWORTH,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0834,"SELL (Low Use, High Value)",PETERBILT,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0706,"SELL (Low Use, High Value)",volvo,TR,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0835,"SELL (Low Use, High Value)",Freightliner,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0043,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0466,INSPECT (Review),Freightliner,Cascadia,2020,25726.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
SPOT-Truck 0450,KEEP (Profitable),Freightliner,Cascadia,2025,23157.0,28600.0,3334.86,0.14401088223863195,32900.0,16327.639999999996,Lease Purchase,3575.0,25000.0,57900.0
Truck 0837,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2018,0.0,1100.0,0.0,0.0,57900.0,0.0,Rental,0.0,0.0,57900.0
Truck 0838,"SELL (Low Use, High Value)",freightliner,TT,2017,34.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0840,"SELL (Low Use, High Value)",KENWORTH,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0549,INSPECT (Review),Freightliner,TT,2020,4091.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0312,"SELL (Low Use, High Value)",Freightliner,Cascadia,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner Operator Owned,0.0,0.0,22500.0
Truck 0843,"SELL (Low Use, High Value)",PETERBILT,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0845,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2015,0.0,0.0,0.0,0.0,25250.0,0.0,Owner Operator Owned,0.0,0.0,25250.0
SPOT-Truck 0014,KEEP (Profitable),Kenworth,T680,2024,29290.0,59800.0,10858.02,0.37070740867190166,142938.5,39889.479999999996,Financed,3621.0,0.0,142938.5
SPOT-Truck 0164,INSPECT (Review),Peterbilt,579,2024,17964.0,7800.0,1219.15,0.0678662881318192,134995.0,-3169.1499999999996,Lease Purchase,3900.0,35000.0,169995.0
Truck 0825,INSPECT (Review),KENWORTH,T680,2018,2647.0,0.0,0.0,0.0,33900.0,0.0,Owner operator owned,0.0,0.0,33900.0
Truck 0790,"SELL (Low Use, High Value)",KENWORTH,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0850,"SELL (Low Use, High Value)",Freightliner,TT,1999,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0425,KEEP (Profitable),Kenworth,T680,2025,15695.0,12200.0,1573.74,0.10027014972921312,134900.0,876.2600000000002,Lease Purchase,3900.0,35000.0,169900.0
Truck 0852,"SELL (Low Use, High Value)",KENWORTH,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0519,"SELL (Low Use, High Value)",INTERNATIONAL,TR,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0855,"SELL (Low Use, High Value)",VOLVO,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0857,"SELL (Low Use, High Value)",PETERBILT,579,2020,0.0,0.0,0.0,0.0,46900.0,0.0,Owner Operator Owned,0.0,0.0,46900.0
Truck 0581,"SELL (Low Use, High Value)",KENWORTH,TT,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0649,"SELL (Low Use, High Value)",Freightliner,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0452,KEEP (Profitable),VOLVO,VNL860,2025,30601.0,29900.0,2276.71,0.07439985621384922,57900.0,19193.29,Financed,3372.0,0.0,57900.0
Truck 0020,"SELL (Low Use, High Value)",Freightliner,Cascadia,2018,0.0,0.0,0.0,0.0,38900.0,0.0,Owner Operator Owned,0.0,0.0,38900.0
Truck 0694,"SELL (Low Use, High Value)",Freightliner,TT,2021,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0836,"SELL (Low Use, High Value)",Mack,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0481,INSPECT (Review),freightliner,TT,2017,16274.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0799,"SELL (Low Use, High Value)",Freightliner,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0603,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0863,"SELL (Low Use, High Value)",Freightliner,TT,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0054,"SELL (Low Use, High Value)",Kenworth,T680,2015,0.0,0.0,0.0,0.0,37475.0,0.0,Owner Operator Owned,0.0,0.0,37475.0
Truck 0274,"SELL (Low Use, High Value)",FRHT,Cascadia,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0431,KEEP (Profitable),VOLVO,VNL860,2025,33710.0,27300.0,1354.21,0.04017235241768021,57900.0,17515.79,Financed,3372.0,0.0,57900.0
Truck 0502,"SELL (Low Use, High Value)",Freightliner,Cascadia 126,2019,0.0,0.0,0.0,0.0,47225.0,0.0,Owner Operator Owned,0.0,0.0,47225.0
Truck 0866,"SELL (Low Use, High Value)",VOLVO,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0868,"SELL (Low Use, High Value)",VOLVO,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0870,"SELL (Low Use, High Value)",Freightliner,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0872,"SELL (Low Use, High Value)",Freightliner,TT,202,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0435,"SELL (Low Use, High Value)",Freightliner,-,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0287,"SELL (Low Use, High Value)",Freightliner,Cascadia,2011,0.0,0.0,0.0,0.0,21450.0,0.0,Owner Operator Owned,0.0,0.0,21450.0
Truck 0818,"SELL (Low Use, High Value)",Freightliner,TT,2022,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0468,KEEP (Profitable),Freightliner,Cascadia,2025,13468.0,13000.0,418.33,0.031061033561033558,57900.0,1105.8949999999986,Operating lease,4590.31,0.0,57900.0
Truck 0536,"SELL (Low Use, High Value)",KENWORTH,KW,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0877,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2015,0.0,0.0,0.0,0.0,25250.0,0.0,Owner Operator Owned,0.0,0.0,25250.0
Truck 0696,"SELL (Low Use, High Value)",VOLVO,VN,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0878,"SELL (Low Use, High Value)",Freightliner,CASCADIA,1999,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0648,"SELL (Low Use, High Value)",Kenworth,T680,2018,0.0,0.0,0.0,0.0,33900.0,0.0,Owner Operator Owned,0.0,0.0,33900.0
SPOT-Truck 0027,KEEP (Profitable),International,LT625,2022,28959.0,68400.0,2372.75,0.08193480437860423,57900.0,55852.25,Operating lease,4070.0,0.0,57900.0
Truck 0880,"SELL (Low Use, High Value)",KENWORTH,TT,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0748,"SELL (Low Use, High Value)",Freightliner,TT,2011,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0652,"SELL (Low Use, High Value)",International,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0734,"SELL (Low Use, High Value)",Freightliner,Cascadia 125,2014,0.0,0.0,0.0,0.0,16450.0,0.0,Owner Operator Owned,0.0,0.0,16450.0
SPOT-Truck 0448,KEEP (Profitable),Freightliner,Cascadia,2023,36065.0,35100.0,2581.73,0.0715854706779426,98900.0,23677.27,Financed,3536.4,0.0,98900.0
Truck 0885,"SELL (Low Use, High Value)",Freightliner,Cascadia 125,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner Operator Owned,0.0,0.0,22500.0
Truck 0888,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner Operator Owned,0.0,0.0,22500.0
Truck 0052,"SELL (Low Use, High Value)",PETERBILT,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0711,"SELL (Low Use, High Value)",KENWORTH,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0892,"SELL (Low Use, High Value)",International,TT,2020,827.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0811,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,8800.0,0.0,0.0,54900.0,-9320.0,Rental,3728.0,0.0,54900.0
SPOT-Truck 0126,KEEP (Profitable),Freightliner,Cascadia,2024,26800.0,81450.0,8477.26,0.31631567164179103,139900.0,61759.41500000001,Operating lease,4485.33,0.0,139900.0
Truck 0497,INSPECT (Review),VOLVO,TR,2019,27192.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0891,INSPECT (Review),VOLVO,TT,2018,2267.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0893,"SELL (Low Use, High Value)",INTERNATIONAL,,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0895,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0887,"SELL (Low Use, High Value)",INTERNATIONAL,LT625,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Rental,0.0,0.0,57900.0
Truck 0228,INSPECT (Review),VOLVO,TT,2016,23000.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0501,INSPECT (Review),VOLVO,TT,2004,21655.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0899,"SELL (Low Use, High Value)",Freightliner,TR,2022,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0900,"SELL (Low Use, High Value)",Freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0546,"SELL (Low Use, High Value)",PETERBILT,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0111,"SELL (Low Use, High Value)",KENWORTH,T680,2019,0.0,0.0,0.0,0.0,40700.0,0.0,Owner Operator Owned,0.0,0.0,40700.0
Truck 0503,INSPECT (Review),Freightliner,TT,2020,22633.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0901,"SELL (Low Use, High Value)",Peterbilt,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0478,INSPECT (Review),International,TT,2018,34133.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0237,"SELL (Low Use, High Value)",Freightliner,Con,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0904,"SELL (Low Use, High Value)",PETERBILT,TR,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0810,INSPECT (Review),Freightliner,Cascadia,2021,3935.0,0.0,0.0,0.0,66750.0,0.0,Owner operator owned,0.0,0.0,66750.0
Truck 0873,"SELL (Low Use, High Value)",VOLVO,TR,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0906,"SELL (Low Use, High Value)",Freightliner,-,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0403,KEEP (Profitable),Freightliner,Cascadia,2025,23666.0,28600.0,995.0,0.04204343784331953,57900.0,15667.5,Operating lease,4775.0,0.0,57900.0
Truck 0909,"SELL (Low Use, High Value)",Freightliner,Cascadia,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner operator owned,0.0,0.0,22500.0
SPOT-Truck 0224,KEEP (Profitable),Peterbilt,579,2024,45451.0,73200.0,7507.48,0.16517744384061955,169995.0,57299.19500000001,Financed,3357.33,0.0,169995.0
Truck 0910,"SELL (Low Use, High Value)",INTERNATIONAL,TK,1997,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0882,"SELL (Low Use, High Value)",VOLVO,TT,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0118,KEEP (Profitable),Peterbilt,579,2022,18705.0,63300.0,11974.2,0.6401603849238172,79500.0,44545.8,Financed,2712.0,0.0,79500.0
SPOT-Truck 0507,INSPECT (Cost No Miles),Freightliner,Cascadia,2025,0.0,18200.0,412.22,0.0,57900.0,-11887.995,Operating lease,4590.31,0.0,57900.0
Truck 0677,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0851,"SELL (Low Use, High Value)",freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0056,"SELL (Low Use, High Value)",International,LT625,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0596,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2016,0.0,0.0,0.0,0.0,22500.0,0.0,Owner Operator Owned,0.0,0.0,22500.0
Truck 0912,"SELL (Low Use, High Value)",kenworth,TR,1997,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0806,"SELL (Low Use, High Value)",Freightliner,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0856,"SELL (Low Use, High Value)",FRHT,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0217,"SELL (Low Use, High Value)",Kenworth,TK,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0819,"SELL (Low Use, High Value)",PETERBILT,579,2019,0.0,0.0,0.0,0.0,45000.0,0.0,Owner Operator Owned,0.0,0.0,45000.0
Truck 0621,"SELL (Low Use, High Value)",Peterbilt,-,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0528,"SELL (Low Use, High Value)",Mack,TT,2023,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0701,"SELL (Low Use, High Value)",volvo,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0328,INSPECT (Review),Freightliner,TT,2019,30654.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0919,"SELL (Low Use, High Value)",FRHT,CA1,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
